8849.425426 	1.604495 
8855.836363 	1.601218 
8862.499032 	1.598105 
8869.186984 	1.594675 
8875.639156 	1.592147 
8882.101009 	1.588298 
8888.823018 	1.585467 
8895.566786 	1.582299 
8902.068560 	1.578977 
8908.581152 	1.575748 
8915.364942 	1.572438 
8922.177230 	1.569362 
8928.737390 	1.565748 
8935.302879 	1.562780 
8942.128062 	1.559203 
8949.221364 	1.556236 
8956.322849 	1.552634 
8963.175299 	1.549409 
8970.052411 	1.546146 
8977.186283 	1.543097 
8984.332983 	1.539297 
8991.487473 	1.536238 
8998.657016 	1.533206 
9005.838507 	1.529697 
9012.771006 	1.526454 
9019.710954 	1.522929 
9026.936785 	1.519877 
9034.176174 	1.516597 
9041.163487 	1.513245 
9048.165349 	1.509970 
9055.434628 	1.506509 
9062.714381 	1.503304 
9070.007579 	1.500071 
9077.313274 	1.497194 
9084.636931 	1.493675 
9091.711739 	1.490382 
9098.788721 	1.487094 
9106.145027 	1.483499 
9113.511995 	1.480321 
9120.618367 	1.477373 
9127.741211 	1.474154 
9135.139580 	1.470915 
9142.565481 	1.467398 
9150.010740 	1.464275 
9157.467128 	1.460700 
9164.932652 	1.457764 
9172.151052 	1.454420 
9179.384297 	1.451467 
9186.905255 	1.448142 
9194.443110 	1.445064 
9201.727716 	1.441506 
9209.027677 	1.438949 
9216.599235 	1.435229 
9224.185797 	1.432023 
